Name, Team, Position, Season, VORP Raw, VORP Per Game, Points Total, Points Per Game
Josh Allen, , QB, 2022, 93.42999999999999, 6.306249999999999, 180.89999999999998, 11.306249999999999
Lamar Jackson, , QB, 2022, 66.71000000000002, 4.63625, 154.18, 9.63625
Jalen Hurts, , QB, 2022, 60.39000000000003, 4.241250000000001, 147.86, 9.24125
Patrick Mahomes, , QB, 2022, 57.270000000000024, 4.046250000000001, 144.74, 9.04625
Joe Burrow, , QB, 2022, 43.17, 3.164999999999999, 130.64, 8.165
Kyler Murray, , QB, 2022, 26.350000000000023, 2.1137500000000005, 113.82000000000001, 7.1137500000000005
Geno Smith, , QB, 2022, 25.110000000000014, 2.03625, 112.58, 7.03625
Justin Herbert, , QB, 2022, 20.77000000000001, 1.7649999999999997, 108.24, 6.765
Trevor Lawrence, , QB, 2022, 20.510000000000005, 1.7487499999999994, 107.97999999999999, 6.748749999999999
Carson Wentz, , QB, 2022, 13.990000000000023, 1.3412500000000005, 101.46000000000001, 6.3412500000000005
Marcus Mariota, , QB, 2022, 13.330000000000027, 1.3000000000000007, 100.80000000000001, 6.300000000000001
Kirk Cousins, , QB, 2022, 11.41000000000001, 1.1799999999999997, 98.88, 6.18
Matt Ryan, , QB, 2022, 9.03000000000003, 1.0312500000000009, 96.50000000000001, 6.031250000000001
Jared Goff, , QB, 2022, 9.030000000000015, 1.03125, 96.5, 6.03125
Tom Brady, , QB, 2022, 8.91000000000001, 1.0237499999999997, 96.38, 6.02375
Daniel Jones, , QB, 2022, 6.970000000000013, 0.9024999999999999, 94.44, 5.9025
Russell Wilson, , QB, 2022, 3.910000000000011, 0.7112499999999997, 91.38, 5.71125
Aaron Rodgers, , QB, 2022, 2.5500000000000256, 0.6262500000000006, 90.02000000000001, 5.626250000000001
Jacoby Brissett, , QB, 2022, 1.7700000000000102, 0.5774999999999997, 89.24, 5.5775
Derek Carr, , QB, 2022, -1.4099999999999824, 0.37875000000000014, 86.06, 5.37875
Justin Fields, , QB, 2022, -7.509999999999977, -0.0024999999999995026, 79.96000000000001, 4.9975000000000005
Matthew Stafford, , QB, 2022, -7.72999999999999, -0.01625000000000032, 79.74, 4.98375
Jimmy Garoppolo, , QB, 2022, -8.549999999999983, -0.0674999999999999, 78.92, 4.9325
Tua Tagovailoa, , QB, 2022, -16.969999999999985, -0.59375, 70.5, 4.40625
Ryan Tannehill, , QB, 2022, -19.56999999999998, -0.7562499999999996, 67.9, 4.24375
Baker Mayfield, , QB, 2022, -26.98999999999998, -1.2199999999999998, 60.480000000000004, 3.7800000000000002
Cooper Rush, , QB, 2022, -29.06999999999998, -1.3499999999999996, 58.400000000000006, 3.6500000000000004
Davis Mills, , QB, 2022, -29.34999999999998, -1.3674999999999997, 58.120000000000005, 3.6325000000000003
Joe Flacco, , QB, 2022, -33.829999999999984, -1.6475, 53.64, 3.3525
Mitchell Trubisky, , QB, 2022, -36.68999999999999, -1.8262500000000004, 50.779999999999994, 3.1737499999999996
Jameis Winston, , QB, 2022, -40.54999999999998, -2.0675, 46.92, 2.9325
Mac Jones, , QB, 2022, -43.329999999999984, -2.24125, 44.14, 2.75875
Zach Wilson, , QB, 2022, -47.58999999999998, -2.5075, 39.88, 2.4925
Bailey Zappe, , QB, 2022, -48.12999999999998, -2.54125, 39.34, 2.45875
Kenny Pickett, , QB, 2022, -50.80999999999999, -2.70875, 36.66, 2.29125
Andy Dalton, , QB, 2022, -52.369999999999976, -2.8062499999999995, 35.10000000000001, 2.1937500000000005
Teddy Bridgewater, , QB, 2022, -55.48999999999999, -3.00125, 31.979999999999997, 1.9987499999999998
Trey Lance, , QB, 2022, -74.00999999999999, -4.1587499999999995, 13.46, 0.84125
Skylar Thompson, , QB, 2022, -77.36999999999998, -4.36875, 10.100000000000001, 0.6312500000000001
Tom Kennedy, , QB, 2022, -79.06999999999998, -4.475, 8.4, 0.525
Dak Prescott, , QB, 2022, -82.00999999999999, -4.6587499999999995, 5.460000000000001, 0.34125000000000005
Ryan Griffin, , QB, 2022, -83.56999999999998, -4.75625, 3.9000000000000004, 0.24375000000000002
Jordan Love, , QB, 2022, -84.54999999999998, -4.8175, 2.92, 0.1825
Trace McSorley, , QB, 2022, -84.98999999999998, -4.845, 2.48, 0.155
Tyrod Taylor, , QB, 2022, -85.02999999999999, -4.8475, 2.44, 0.1525
Malik Willis, , QB, 2022, -85.62999999999998, -4.885, 1.84, 0.115
Jeff Driskel, , QB, 2022, -85.96999999999998, -4.90625, 1.5, 0.09375
Brian Hoyer, , QB, 2022, -85.98999999999998, -4.9075, 1.48, 0.0925
Jacob Eason, , QB, 2022, -86.10999999999999, -4.915, 1.3599999999999999, 0.08499999999999999
Case Keenum, , QB, 2022, -87.14999999999999, -4.98, 0.32, 0.02
Tony Adams, , QB, 2022, -87.46999999999998, -5, 0, 0
Tyrie Adams, , QB, 2022, -87.46999999999998, -5, 0, 0
Vernon Adams, , QB, 2022, -87.46999999999998, -5, 0, 0
Rob Adamson, , QB, 2022, -87.46999999999998, -5, 0, 0
Sam Adkins, , QB, 2022, -87.46999999999998, -5, 0, 0
Troy Aikman, , QB, 2022, -87.46999999999998, -5, 0, 0
Erik Ainge, , QB, 2022, -87.46999999999998, -5, 0, 0
Davis Alexander, , QB, 2022, -87.46999999999998, -5, 0, 0
Don Allard, , QB, 2022, -87.46999999999998, -5, 0, 0
Austin Allen, , QB, 2022, -87.46999999999998, -5, 0, 0
Brandon Allen, , QB, 2022, -87.46999999999998, -5, 0, 0
Jared Allen, , QB, 2022, -87.46999999999998, -5, 0, 0
Kyle Allen, , QB, 2022, -87.46999999999998, -5, 0, 0
Billy Guy Anderson, , QB, 2022, -87.46999999999998, -5, 0, 0
Derek Anderson, , QB, 2022, -87.46999999999998, -5, 0, 0
Drew Anderson, , QB, 2022, -87.46999999999998, -5, 0, 0
Ken Anderson, , QB, 2022, -87.46999999999998, -5, 0, 0
Kevin Anderson, , QB, 2022, -87.46999999999998, -5, 0, 0
Curt Anes, , QB, 2022, -87.46999999999998, -5, 0, 0
Neo Aoga, , QB, 2022, -87.46999999999998, -5, 0, 0
Austin Apodaca, , QB, 2022, -87.46999999999998, -5, 0, 0
Austin Appleby, , QB, 2022, -87.46999999999998, -5, 0, 0
Nick Arbuckle, , QB, 2022, -87.46999999999998, -5, 0, 0
David Archer, , QB, 2022, -87.46999999999998, -5, 0, 0
R.J. Archer, , QB, 2022, -87.46999999999998, -5, 0, 0
Jim Arellanes, , QB, 2022, -87.46999999999998, -5, 0, 0
Tommy Armstrong, , QB, 2022, -87.46999999999998, -5, 0, 0
William Arndt, , QB, 2022, -87.46999999999998, -5, 0, 0
Rick Arrington, , QB, 2022, -87.46999999999998, -5, 0, 0
Tom Arth, , QB, 2022, -87.46999999999998, -5, 0, 0
Darrell Asberry, , QB, 2022, -87.46999999999998, -5, 0, 0
Kent Austin, , QB, 2022, -87.46999999999998, -5, 0, 0
Bob Avellini, , QB, 2022, -87.46999999999998, -5, 0, 0
Rich Badar, , QB, 2022, -87.46999999999998, -5, 0, 0
Kenji Bahar, , QB, 2022, -87.46999999999998, -5, 0, 0
Ed Baker, , QB, 2022, -87.46999999999998, -5, 0, 0
Terry Baker, , QB, 2022, -87.46999999999998, -5, 0, 0
Jim Ballard, , QB, 2022, -87.46999999999998, -5, 0, 0
Tony Banks, , QB, 2022, -87.46999999999998, -5, 0, 0
Matt Barkley, , QB, 2022, -87.46999999999998, -5, 0, 0
Joe Barnes, , QB, 2022, -87.46999999999998, -5, 0, 0
Pat Barnes, , QB, 2022, -87.46999999999998, -5, 0, 0
Dave Barr, , QB, 2022, -87.46999999999998, -5, 0, 0
J.T. Barrett, , QB, 2022, -87.46999999999998, -5, 0, 0
Eric Barriere, , QB, 2022, -87.46999999999998, -5, 0, 0
Richard Bartel, , QB, 2022, -87.46999999999998, -5, 0, 0
Steve Bartkowski, , QB, 2022, -87.46999999999998, -5, 0, 0
Greg Barton, , QB, 2022, -87.46999999999998, -5, 0, 0
Brett Basanez, , QB, 2022, -87.46999999999998, -5, 0, 0
Charlie Batch, , QB, 2022, -87.46999999999998, -5, 0, 0
Pete Beathard, , QB, 2022, -87.46999999999998, -5, 0, 0
Mike Beaudry, , QB, 2022, -87.46999999999998, -5, 0, 0
Gary Beban, , QB, 2022, -87.46999999999998, -5, 0, 0
John Beck, , QB, 2022, -87.46999999999998, -5, 0, 0
Tom Beck, , QB, 2022, -87.46999999999998, -5, 0, 0
Kerwin Bell, , QB, 2022, -87.46999999999998, -5, 0, 0
Clay Belton, , QB, 2022, -87.46999999999998, -5, 0, 0
Guy Benjamin, , QB, 2022, -87.46999999999998, -5, 0, 0
Kurt Benkert, , QB, 2022, -87.46999999999998, -5, 0, 0
Fred Benners, , QB, 2022, -87.46999999999998, -5, 0, 0
Ben Bennett, , QB, 2022, -87.46999999999998, -5, 0, 0
Bryan Bennett, , QB, 2022, -87.46999999999998, -5, 0, 0
Mike Bercovici, , QB, 2022, -87.46999999999998, -5, 0, 0
Brock Berlin, , QB, 2022, -87.46999999999998, -5, 0, 0
Bob Berry, , QB, 2022, -87.46999999999998, -5, 0, 0
Angelo Bertelli, , QB, 2022, -87.46999999999998, -5, 0, 0
McLeod Bethel-Thompson, , QB, 2022, -87.46999999999998, -5, 0, 0
Steve Beuerlein, , QB, 2022, -87.46999999999998, -5, 0, 0
Michael Bishop, , QB, 2022, -87.46999999999998, -5, 0, 0
Todd Blackledge, , QB, 2022, -87.46999999999998, -5, 0, 0
Jeff Blake, , QB, 2022, -87.46999999999998, -5, 0, 0
Matt Blanchard, , QB, 2022, -87.46999999999998, -5, 0, 0
George Blanda, , QB, 2022, -87.46999999999998, -5, 0, 0
Drew Bledsoe, , QB, 2022, -87.46999999999998, -5, 0, 0
Bob Bleier, , QB, 2022, -87.46999999999998, -5, 0, 0
David Blough, , QB, 2022, -87.46999999999998, -5, 0, 0
Ed Blount, , QB, 2022, -87.46999999999998, -5, 0, 0
Jeb Blount, , QB, 2022, -87.46999999999998, -5, 0, 0
Joel Blumenthal, , QB, 2022, -87.46999999999998, -5, 0, 0
Matt Blundin, , QB, 2022, -87.46999999999998, -5, 0, 0
Kyle Boller, , QB, 2022, -87.46999999999998, -5, 0, 0
Brady Bolles, , QB, 2022, -87.46999999999998, -5, 0, 0
Brooks Bollinger, , QB, 2022, -87.46999999999998, -5, 0, 0
Rhett Bomar, , QB, 2022, -87.46999999999998, -5, 0, 0
Patrick Bonner, , QB, 2022, -87.46999999999998, -5, 0, 0
Steve Bono, , QB, 2022, -87.46999999999998, -5, 0, 0
Ian Book, , QB, 2022, -87.46999999999998, -5, 0, 0
Anthony Boone, , QB, 2022, -87.46999999999998, -5, 0, 0
John David Booty, , QB, 2022, -87.46999999999998, -5, 0, 0
Josh Booty, , QB, 2022, -87.46999999999998, -5, 0, 0
Blake Bortles, , QB, 2022, -87.46999999999998, -5, 0, 0
John Borton, , QB, 2022, -87.46999999999998, -5, 0, 0
Mike Boryla, , QB, 2022, -87.46999999999998, -5, 0, 0
Todd Bouman, , QB, 2022, -87.46999999999998, -5, 0, 0
John Bowenkamp, , QB, 2022, -87.46999999999998, -5, 0, 0
Shane Boyd, , QB, 2022, -87.46999999999998, -5, 0, 0
Tajh Boyd, , QB, 2022, -87.46999999999998, -5, 0, 0
Trevone Boykin, , QB, 2022, -87.46999999999998, -5, 0, 0
Tim Boyle, , QB, 2022, -87.46999999999998, -5, 0, 0
Charlie Brackins, , QB, 2022, -87.46999999999998, -5, 0, 0
Sam Bradford, , QB, 2022, -87.46999999999998, -5, 0, 0
Steve Bradley, , QB, 2022, -87.46999999999998, -5, 0, 0
Craig Bradshaw, , QB, 2022, -87.46999999999998, -5, 0, 0
Terry Bradshaw, , QB, 2022, -87.46999999999998, -5, 0, 0
Casey Bramlet, , QB, 2022, -87.46999999999998, -5, 0, 0
Corey Bramlet, , QB, 2022, -87.46999999999998, -5, 0, 0
Tom Brandstater, , QB, 2022, -87.46999999999998, -5, 0, 0
Zeke Bratkowski, , QB, 2022, -87.46999999999998, -5, 0, 0
Tyler Bray, , QB, 2022, -87.46999999999998, -5, 0, 0
Don Breaux, , QB, 2022, -87.46999999999998, -5, 0, 0
Adrian Breen, , QB, 2022, -87.46999999999998, -5, 0, 0
Drew Brees, , QB, 2022, -87.46999999999998, -5, 0, 0
Colt Brennan, , QB, 2022, -87.46999999999998, -5, 0, 0
Brad Bretz, , QB, 2022, -87.46999999999998, -5, 0, 0
Jeff Bridewell, , QB, 2022, -87.46999999999998, -5, 0, 0
Brandon Bridge, , QB, 2022, -87.46999999999998, -5, 0, 0
Walter Briggs, , QB, 2022, -87.46999999999998, -5, 0, 0
Larry Brihm Jr., , QB, 2022, -87.46999999999998, -5, 0, 0
Jeremiah Briscoe, , QB, 2022, -87.46999999999998, -5, 0, 0
Bubby Brister, , QB, 2022, -87.46999999999998, -5, 0, 0
Jon Brittenum, , QB, 2022, -87.46999999999998, -5, 0, 0
Dieter Brock, , QB, 2022, -87.46999999999998, -5, 0, 0
Bob Brodhead, , QB, 2022, -87.46999999999998, -5, 0, 0
John Brodie, , QB, 2022, -87.46999999999998, -5, 0, 0
Brian Brohm, , QB, 2022, -87.46999999999998, -5, 0, 0
Jeff Brohm, , QB, 2022, -87.46999999999998, -5, 0, 0
Aaron Brooks, , QB, 2022, -87.46999999999998, -5, 0, 0
Anthony Brown, , QB, 2022, -87.46999999999998, -5, 0, 0
Ben Brown, , QB, 2022, -87.46999999999998, -5, 0, 0
Carlos Brown, , QB, 2022, -87.46999999999998, -5, 0, 0
Dave Brown, , QB, 2022, -87.46999999999998, -5, 0, 0
Dru Brown, , QB, 2022, -87.46999999999998, -5, 0, 0
Ed Brown, , QB, 2022, -87.46999999999998, -5, 0, 0
James Brown, , QB, 2022, -87.46999999999998, -5, 0, 0
Levi Brown, , QB, 2022, -87.46999999999998, -5, 0, 0
Matt Brown, , QB, 2022, -87.46999999999998, -5, 0, 0
Travis Brown, , QB, 2022, -87.46999999999998, -5, 0, 0
Jake Browning, , QB, 2022, -87.46999999999998, -5, 0, 0
Mark Brunell, , QB, 2022, -87.46999999999998, -5, 0, 0
Scott Brunner, , QB, 2022, -87.46999999999998, -5, 0, 0
Mike Buck, , QB, 2022, -87.46999999999998, -5, 0, 0
Andrew Buckley, , QB, 2022, -87.46999999999998, -5, 0, 0
Shane Buechele, , QB, 2022, -87.46999999999998, -5, 0, 0
Rudy Bukich, , QB, 2022, -87.46999999999998, -5, 0, 0
Marc Bulger, , QB, 2022, -87.46999999999998, -5, 0, 0
Scott Bull, , QB, 2022, -87.46999999999998, -5, 0, 0
Seth Burford, , QB, 2022, -87.46999999999998, -5, 0, 0
Adrian Burk, , QB, 2022, -87.46999999999998, -5, 0, 0
Ed Burns, , QB, 2022, -87.46999999999998, -5, 0, 0
Henry Burris, , QB, 2022, -87.46999999999998, -5, 0, 0
Mike Busch, , QB, 2022, -87.46999999999998, -5, 0, 0
Mark Butterfield, , QB, 2022, -87.46999999999998, -5, 0, 0
Joe Callahan, , QB, 2022, -87.46999999999998, -5, 0, 0
Colby Cameron, , QB, 2022, -87.46999999999998, -5, 0, 0
Jason Campbell, , QB, 2022, -87.46999999999998, -5, 0, 0
Lang Campbell, , QB, 2022, -87.46999999999998, -5, 0, 0
Rich Campbell, , QB, 2022, -87.46999999999998, -5, 0, 0
Scott Campbell, , QB, 2022, -87.46999999999998, -5, 0, 0
Hunter Cantwell, , QB, 2022, -87.46999999999998, -5, 0, 0
Bill Cappleman, , QB, 2022, -87.46999999999998, -5, 0, 0
Glenn Carano, , QB, 2022, -87.46999999999998, -5, 0, 0
Giulio Caravatta, , QB, 2022, -87.46999999999998, -5, 0, 0
Shane Carden, , QB, 2022, -87.46999999999998, -5, 0, 0
Alex Carder, , QB, 2022, -87.46999999999998, -5, 0, 0
Cody Carlson, , QB, 2022, -87.46999999999998, -5, 0, 0
Dean Carlson, , QB, 2022, -87.46999999999998, -5, 0, 0
Jeff Carlson, , QB, 2022, -87.46999999999998, -5, 0, 0
Giovanni Carmazzi, , QB, 2022, -87.46999999999998, -5, 0, 0
Rudy Carpenter, , QB, 2022, -87.46999999999998, -5, 0, 0
David Carr, , QB, 2022, -87.46999999999998, -5, 0, 0
K.J. Carta-Samuels, , QB, 2022, -87.46999999999998, -5, 0, 0
Quincy Carter, , QB, 2022, -87.46999999999998, -5, 0, 0
Virgil Carter, , QB, 2022, -87.46999999999998, -5, 0, 0
Stoney Case, , QB, 2022, -87.46999999999998, -5, 0, 0
Matt Cassel, , QB, 2022, -87.46999999999998, -5, 0, 0
Rakeem Cato, , QB, 2022, -87.46999999999998, -5, 0, 0
Matt Cavanaugh, , QB, 2022, -87.46999999999998, -5, 0, 0
Mike Cawley, , QB, 2022, -87.46999999999998, -5, 0, 0
Bob Celeri, , QB, 2022, -87.46999999999998, -5, 0, 0
Chris Chandler, , QB, 2022, -87.46999999999998, -5, 0, 0
Timmy Chang, , QB, 2022, -87.46999999999998, -5, 0, 0
Davis Cheek, , QB, 2022, -87.46999999999998, -5, 0, 0
Mike Cherry, , QB, 2022, -87.46999999999998, -5, 0, 0
Ed Chlebek, , QB, 2022, -87.46999999999998, -5, 0, 0
Max Choboian, , QB, 2022, -87.46999999999998, -5, 0, 0
Jeff Christensen, , QB, 2022, -87.46999999999998, -5, 0, 0
Taryn Christion, , QB, 2022, -87.46999999999998, -5, 0, 0
Paul Christman, , QB, 2022, -87.46999999999998, -5, 0, 0
Larry Cipa, , QB, 2022, -87.46999999999998, -5, 0, 0
Dennis Claridge, , QB, 2022, -87.46999999999998, -5, 0, 0
Bryan Clark, , QB, 2022, -87.46999999999998, -5, 0, 0
Wayne Clark, , QB, 2022, -87.46999999999998, -5, 0, 0
Bobby Clatterbuck, , QB, 2022, -87.46999999999998, -5, 0, 0
Casey Clausen, , QB, 2022, -87.46999999999998, -5, 0, 0
Jimmy Clausen, , QB, 2022, -87.46999999999998, -5, 0, 0
Kellen Clemens, , QB, 2022, -87.46999999999998, -5, 0, 0
Ryan Clement, , QB, 2022, -87.46999999999998, -5, 0, 0
Chuck Clements, , QB, 2022, -87.46999999999998, -5, 0, 0
Tom Clements, , QB, 2022, -87.46999999999998, -5, 0, 0
Jack Coan, , QB, 2022, -87.46999999999998, -5, 0, 0
Chris Cochrane, , QB, 2022, -87.46999999999998, -5, 0, 0
Billy Cockerham, , QB, 2022, -87.46999999999998, -5, 0, 0
Jacob Coker, , QB, 2022, -87.46999999999998, -5, 0, 0
B.J. Coleman, , QB, 2022, -87.46999999999998, -5, 0, 0
Zach Collaros, , QB, 2022, -87.46999999999998, -5, 0, 0
Reggie Collier, , QB, 2022, -87.46999999999998, -5, 0, 0
CJ Collins, , QB, 2022, -87.46999999999998, -5, 0, 0
Danny Collins, , QB, 2022, -87.46999999999998, -5, 0, 0
Kerry Collins, , QB, 2022, -87.46999999999998, -5, 0, 0
Paul Collins, , QB, 2022, -87.46999999999998, -5, 0, 0
Todd Collins, , QB, 2022, -87.46999999999998, -5, 0, 0
Jerry Colquitt, , QB, 2022, -87.46999999999998, -5, 0, 0
Ogden Compton, , QB, 2022, -87.46999999999998, -5, 0, 0
Jack Concannon, , QB, 2022, -87.46999999999998, -5, 0, 0
Charlie Conerly, , QB, 2022, -87.46999999999998, -5, 0, 0
Cary Conklin, , QB, 2022, -87.46999999999998, -5, 0, 0
Connor Cook, , QB, 2022, -87.46999999999998, -5, 0, 0
Greg Cook, , QB, 2022, -87.46999999999998, -5, 0, 0
Mike Cook, , QB, 2022, -87.46999999999998, -5, 0, 0
Case Cookus, , QB, 2022, -87.46999999999998, -5, 0, 0
King Corcoran, , QB, 2022, -87.46999999999998, -5, 0, 0
Taylor Cornelius, , QB, 2022, -87.46999999999998, -5, 0, 0
Aaron Corp, , QB, 2022, -87.46999999999998, -5, 0, 0
Matt Corral, , QB, 2022, -87.46999999999998, -5, 0, 0
Frank Costa, , QB, 2022, -87.46999999999998, -5, 0, 0
K.J. Costello, , QB, 2022, -87.46999999999998, -5, 0, 0
Russ Cotton, , QB, 2022, -87.46999999999998, -5, 0, 0
Tim Couch, , QB, 2022, -87.46999999999998, -5, 0, 0
Scott Covington, , QB, 2022, -87.46999999999998, -5, 0, 0
Montell Cozart, , QB, 2022, -87.46999999999998, -5, 0, 0
Dameyune Craig, , QB, 2022, -87.46999999999998, -5, 0, 0
Marcus Crandell, , QB, 2022, -87.46999999999998, -5, 0, 0
Dayne Crist, , QB, 2022, -87.46999999999998, -5, 0, 0
Jim Crocicchia, , QB, 2022, -87.46999999999998, -5, 0, 0
Brodie Croyle, , QB, 2022, -87.46999999999998, -5, 0, 0
Dustin Crum, , QB, 2022, -87.46999999999998, -5, 0, 0
Daunte Culpepper, , QB, 2022, -87.46999999999998, -5, 0, 0
Randall Cunningham, , QB, 2022, -87.46999999999998, -5, 0, 0
Gary Cuozzo, , QB, 2022, -87.46999999999998, -5, 0, 0
Will Cureton, , QB, 2022, -87.46999999999998, -5, 0, 0
Jay Cutler, , QB, 2022, -87.46999999999998, -5, 0, 0
David Dacus, , QB, 2022, -87.46999999999998, -5, 0, 0
Kevin Daft, , QB, 2022, -87.46999999999998, -5, 0, 0
Eric Dahlquist, , QB, 2022, -87.46999999999998, -5, 0, 0
Chase Daniel, , QB, 2022, -87.46999999999998, -5, 0, 0
Gary Danielson, , QB, 2022, -87.46999999999998, -5, 0, 0
Sam Darnold, , QB, 2022, -87.46999999999998, -5, 0, 0
Dan Darragh, , QB, 2022, -87.46999999999998, -5, 0, 0
Rohan Davey, , QB, 2022, -87.46999999999998, -5, 0, 0
Cotton Davidson, , QB, 2022, -87.46999999999998, -5, 0, 0
Kevin Davidson, , QB, 2022, -87.46999999999998, -5, 0, 0
Austin Davis, , QB, 2022, -87.46999999999998, -5, 0, 0
Bob Davis, , QB, 2022, -87.46999999999998, -5, 0, 0
Dominique Davis, , QB, 2022, -87.46999999999998, -5, 0, 0
Jason Davis, , QB, 2022, -87.46999999999998, -5, 0, 0
Nate Davis, , QB, 2022, -87.46999999999998, -5, 0, 0
Len Dawson, , QB, 2022, -87.46999999999998, -5, 0, 0
Eagle Day, , QB, 2022, -87.46999999999998, -5, 0, 0
Randy Dean, , QB, 2022, -87.46999999999998, -5, 0, 0
Terry Dean, , QB, 2022, -87.46999999999998, -5, 0, 0
Steve DeBerg, , QB, 2022, -87.46999999999998, -5, 0, 0
Jack Del Bello, , QB, 2022, -87.46999999999998, -5, 0, 0
Jim Del Gaizo, , QB, 2022, -87.46999999999998, -5, 0, 0
Jake Delhomme, , QB, 2022, -87.46999999999998, -5, 0, 0
Thomas DeMarco, , QB, 2022, -87.46999999999998, -5, 0, 0
Bill Demory, , QB, 2022, -87.46999999999998, -5, 0, 0
Bob DeMoss, , QB, 2022, -87.46999999999998, -5, 0, 0
Koy Detmer, , QB, 2022, -87.46999999999998, -5, 0, 0
Ty Detmer, , QB, 2022, -87.46999999999998, -5, 0, 0
Pat Devlin, , QB, 2022, -87.46999999999998, -5, 0, 0
Benjy Dial, , QB, 2022, -87.46999999999998, -5, 0, 0
Lynn Dickey, , QB, 2022, -87.46999999999998, -5, 0, 0
Parnell Dickinson, , QB, 2022, -87.46999999999998, -5, 0, 0
Trent Dilfer, , QB, 2022, -87.46999999999998, -5, 0, 0
Steve Dils, , QB, 2022, -87.46999999999998, -5, 0, 0
Anthony Dilweg, , QB, 2022, -87.46999999999998, -5, 0, 0
Tom Dimitroff, , QB, 2022, -87.46999999999998, -5, 0, 0
David Dinkins, , QB, 2022, -87.46999999999998, -5, 0, 0
Ben DiNucci, , QB, 2022, -87.46999999999998, -5, 0, 0
Ryan Dinwiddie, , QB, 2022, -87.46999999999998, -5, 0, 0
Chris Dittoe, , QB, 2022, -87.46999999999998, -5, 0, 0
Joe DiVito, , QB, 2022, -87.46999999999998, -5, 0, 0
Dennis Dixon, , QB, 2022, -87.46999999999998, -5, 0, 0
Joshua Dobbs, , QB, 2022, -87.46999999999998, -5, 0, 0
Seth Doege, , QB, 2022, -87.46999999999998, -5, 0, 0
Jacob Dolegala, , QB, 2022, -87.46999999999998, -5, 0, 0
Brandon Doman, , QB, 2022, -87.46999999999998, -5, 0, 0
Marty Domres, , QB, 2022, -87.46999999999998, -5, 0, 0
Billy Donckers, , QB, 2022, -87.46999999999998, -5, 0, 0
Al Dorow, , QB, 2022, -87.46999999999998, -5, 0, 0
Ken Dorsey, , QB, 2022, -87.46999999999998, -5, 0, 0
Robert Dougherty, , QB, 2022, -87.46999999999998, -5, 0, 0
Brandon Doughty, , QB, 2022, -87.46999999999998, -5, 0, 0
Bobby Douglass, , QB, 2022, -87.46999999999998, -5, 0, 0
Brian Dowling, , QB, 2022, -87.46999999999998, -5, 0, 0
Todd Doxzon, , QB, 2022, -87.46999999999998, -5, 0, 0
Scott Dreisbach, , QB, 2022, -87.46999999999998, -5, 0, 0
Jim Druckenmiller, , QB, 2022, -87.46999999999998, -5, 0, 0
Tom Dublinski, , QB, 2022, -87.46999999999998, -5, 0, 0
Joe Dufek, , QB, 2022, -87.46999999999998, -5, 0, 0
Maury Duncan, , QB, 2022, -87.46999999999998, -5, 0, 0
Randy Duncan, , QB, 2022, -87.46999999999998, -5, 0, 0
Eric Dungey, , QB, 2022, -87.46999999999998, -5, 0, 0
Tom Duniven, , QB, 2022, -87.46999999999998, -5, 0, 0
Marc Dunn, , QB, 2022, -87.46999999999998, -5, 0, 0
Darian Durant, , QB, 2022, -87.46999999999998, -5, 0, 0
Zac Dysert, , QB, 2022, -87.46999999999998, -5, 0, 0
Kevin Eakin, , QB, 2022, -87.46999999999998, -5, 0, 0
Tony Eason, , QB, 2022, -87.46999999999998, -5, 0, 0
Trent Edwards, , QB, 2022, -87.46999999999998, -5, 0, 0
Sam Ehlinger, , QB, 2022, -87.46999999999998, -5, 0, 0
Charley Eikenberg, , QB, 2022, -87.46999999999998, -5, 0, 0
Mike Elkins, , QB, 2022, -87.46999999999998, -5, 0, 0
Brett Elliott, , QB, 2022, -87.46999999999998, -5, 0, 0
Todd Ellis, , QB, 2022, -87.46999999999998, -5, 0, 0
John Elway, , QB, 2022, -87.46999999999998, -5, 0, 0
Nathan Enderle, , QB, 2022, -87.46999999999998, -5, 0, 0
Bret Engemann, , QB, 2022, -87.46999999999998, -5, 0, 0
Hunter Enis, , QB, 2022, -87.46999999999998, -5, 0, 0
Fred Enke, , QB, 2022, -87.46999999999998, -5, 0, 0
Craig Erickson, , QB, 2022, -87.46999999999998, -5, 0, 0
Scott Erney, , QB, 2022, -87.46999999999998, -5, 0, 0
Mike Ernst, , QB, 2022, -87.46999999999998, -5, 0, 0
Boomer Esiason, , QB, 2022, -87.46999999999998, -5, 0, 0
Alex Espinoza, , QB, 2022, -87.46999999999998, -5, 0, 0
Sam Etcheverry, , QB, 2022, -87.46999999999998, -5, 0, 0
Danny Etling, , QB, 2022, -87.46999999999998, -5, 0, 0
Bruce Eugene, , QB, 2022, -87.46999999999998, -5, 0, 0
Caleb Evans, , QB, 2022, -87.46999999999998, -5, 0, 0
Dane Evans, , QB, 2022, -87.46999999999998, -5, 0, 0
Jerod Evans, , QB, 2022, -87.46999999999998, -5, 0, 0
John Evans, , QB, 2022, -87.46999999999998, -5, 0, 0
Vince Evans, , QB, 2022, -87.46999999999998, -5, 0, 0
Jim Everett, , QB, 2022, -87.46999999999998, -5, 0, 0
Cody Fajardo, , QB, 2022, -87.46999999999998, -5, 0, 0
David Fales, , QB, 2022, -87.46999999999998, -5, 0, 0
Luke Falk, , QB, 2022, -87.46999999999998, -5, 0, 0
Kirk Farmer, , QB, 2022, -87.46999999999998, -5, 0, 0
Tom Farris, , QB, 2022, -87.46999999999998, -5, 0, 0
